SR_NUM,COUNTRY,POSTAL_CODE,SITE_NAME,STATE,CITY,ADDRESS_LINE_1,ADDRESS_LINE_2,ADDRESS_LINE_3,COUNTY_NAME,PHONE_NUM,SITE_TYPE,SITE_OWNERSHIP,ACCOUNT_NUM
104478,United States of America,83467,STEELE MEMORIAL MEDICAL CENTER,ID,SALMON,203 SOUTH , DAISY STREET,EET,LEMHI,(208) 756-5600,Critical Access Hospitals,Government - Local,76940
104479,United States of America,83501,ST JOSEPH REGIONAL MEDICAL CENTER,ID,LEWISTON,415 SIXTH , STREET,,NEZ PERCE,(208) 799-5300,Acute Care Hospitals,Voluntary non-profit - Private,90169
104480,United States of America,83522,ST MARY'S HOSPITAL,ID,COTTONWOOD,701 LEWIST,TON ST,,IDAHO,(208) 962-3251,Critical Access Hospitals,Voluntary non-profit - Private,81136
104481,United States of America,83530,SYRINGA GENERAL HOSPITAL,ID,GRANGEVILLE,607 W MAIN,N STREET,,IDAHO,(208) 983-1700,Critical Access Hospitals,Government - Hospital District or Authority,61128
104482,United States of America,83544,CLEARWATER VALLEY HOSPITAL & CLINICS,ID,OROFINO,301 CEDAR , STREET,,CLEARWATER,(208) 476-4555,Critical Access Hospitals,Voluntary non-profit - Private,34779
104483,United States of America,83605,WEST VALLEY MEDICAL CENTER,ID,CALDWELL,1717 ARLIN,NGTON STREET,ET,CANYON,(208) 459-4641,Acute Care Hospitals,Proprietary,72127
104484,United States of America,83611,CASCADE MEDICAL CENTER,ID,CASCADE,402 LAKE C,CASCADE PARKWAY,RKWAY,VALLEY,(208) 382-4242,Critical Access Hospitals,Government - Hospital District or Authority,82070
104485,United States of America,83617,VALOR HEALTH,ID,EMMETT,1202 EAST , LOCUST STREET,REET,GEM,(208) 365-3561,Critical Access Hospitals,Government - Local,25842
104486,United States of America,83638,ST LUKE'S MCCALL,ID,BURGDORF,1000 STATE,E STREET,,VALLEY,(208) 630-2395,Critical Access Hospitals,Voluntary non-profit - Private,84549
104487,United States of America,83647,ST LUKE'S ELMORE MEDICAL CENTER,ID,MOUNTAIN HOME,895 NORTH , 6TH EAST,,ELMORE,(208) 587-8401,Critical Access Hospitals,Voluntary non-profit - Private,64455
104488,United States of America,83672,WEISER MEMORIAL HOSPITAL,ID,WEISER,645 EAST 5,5TH STREET,,WASHINGTON,(208) 549-0370,Critical Access Hospitals,Government - Hospital District or Authority,60624
104489,United States of America,83687,SAINT ALPHONSUS MEDICAL CENTER - NAMPA,ID,NAMPA,4300 E FLA,AMINGO AVE,,CANYON,(208) 205-0050,Acute Care Hospitals,Voluntary non-profit - Church,75966
104490,United States of America,83687,ST LUKE'S NAMPA MEDICAL CENTER,ID,NAMPA,9850 W ST , LUKES DRIVE STE 250,VE STE 250,CANYON,(208) 505-2000,Acute Care Hospitals,Voluntary non-profit - Private,57887
104491,United States of America,83704,INTERMOUNTAIN HOSPITAL,ID,BOISE,303 NORTH , ALLUMBAUGH STREET,H STREET,ADA,(208) 377-8400,Psychiatric,Proprietary,48460
104492,United States of America,83704,LIFEWAYS HOSPITAL,ID,BOISE,8050 WEST , NORTHVIEW STREET, STREET,ADA,(208) 327-0504,Psychiatric,Voluntary non-profit - Private,86921
104493,United States of America,83704,TREASURE VALLEY HOSPITAL,ID,BOISE,8800 WEST , EMERALD STREET,TREET,ADA,(208) 373-5000,Acute Care Hospitals,Proprietary,39835
104494,United States of America,83706,SAINT ALPHONSUS REGIONAL MEDICAL CENTER,ID,BOISE,1055 NORTH,H CURTIS ROAD,OAD,ADA,(208) 367-2121,Acute Care Hospitals,Voluntary non-profit - Church,52141
104495,United States of America,83712,ST LUKE'S REGIONAL MEDICAL CENTER,ID,BOISE,190 EAST B,BANNOCK STREET,REET,ADA,(208) 381-2222,Acute Care Hospitals,Voluntary non-profit - Private,77747
104496,United States of America,83805,BOUNDARY COMMUNITY HOSPITAL,ID,BONNERS FERRY,6640 KANIK,KSU STREET,,BOUNDARY,(208) 267-4850,Critical Access Hospitals,Voluntary non-profit - Other,86214
104497,United States of America,83814,KOOTENAI HEALTH,ID,COEUR D'ALENE,2003 KOOTE,ENAI HEALTH WAY,H WAY,KOOTENAI,(208) 625-4000,Acute Care Hospitals,Government - Hospital District or Authority,19783
104498,United States of America,83837,SHOSHONE MEDICAL CENTER,ID,KELLOGG,25 JACOBS , GULCH ROAD,D,SHOSHONE,(208) 784-1221,Critical Access Hospitals,Government - Hospital District or Authority,88122
104499,United States of America,83843,GRITMAN MEDICAL CENTER,ID,MOSCOW,700 SOUTH , MAIN STREET,ET,LATAH,(208) 882-4511,Critical Access Hospitals,Voluntary non-profit - Private,52158
104500,United States of America,83854,NORTHWEST SPECIALTY HOSPITAL,ID,POST FALLS,1593 EAST , POLSTON AVENUE,VENUE,KOOTENAI,(208) 262-2466,Acute Care Hospitals,Proprietary,63687
104501,United States of America,83861,BENEWAH COMMUNITY HOSPITAL,ID,ST MARIES,229 SOUTH , 7TH STREET,T,BENEWAH,(208) 245-5551,Critical Access Hospitals,Government - Local,23242
104502,United States of America,83864,BONNER GENERAL HOSPITAL,ID,SANDPOINT,520 NORTH , THIRD AVENUE,NUE,BONNER,(208) 263-1441,Critical Access Hospitals,Voluntary non-profit - Private,55601
104503,United States of America,84003,AMERICAN FORK HOSPITAL,UT,AMERICAN FORK,170 NORTH , 1100 EAST,,UTAH,(801) 855-3305,Acute Care Hospitals,Voluntary non-profit - Private,17631
104504,United States of America,84010,LAKEVIEW HOSPITAL,UT,BOUNTIFUL,630 EAST M,MEDICAL DRIVE,IVE,DAVIS,(801) 299-2200,Acute Care Hospitals,Voluntary non-profit - Other,30131
104505,United States of America,84020,LONE PEAK HOSPITAL,UT,DRAPER,11925 SOUT,TH STATE STREET,TREET,SALT LAKE,(801) 545-8000,Acute Care Hospitals,Proprietary,90923
104506,United States of America,84032,HEBER VALLEY HOSPITAL,UT,HEBER CITY,1485 SOUTH,H HIGHWAY 40,40,WASATCH,(435) 654-2500,Critical Access Hospitals,Voluntary non-profit - Private,66401
104507,United States of America,84041,DAVIS HOSPITAL AND MEDICAL CENTER,UT,LAYTON,1600 WEST , ANTELOPE DRIVE,DRIVE,DAVIS,(801) 807-7001,Acute Care Hospitals,Proprietary,44081
104508,United States of America,84041,LAYTON HOSPITAL,UT,LAYTON,201 WEST L,LAYTON PARKWAY,KWAY,DAVIS,(801) 543-6703,Acute Care Hospitals,Voluntary non-profit - Private,37619
104509,United States of America,84047,HIGHLAND RIDGE HOSPITAL,UT,MIDVALE,7309 SOUTH,H 180 WEST,,SALT LAKE,(801) 845-9544,Psychiatric,Proprietary,44030
104510,United States of America,84057,OREM COMMUNITY HOSPITAL,UT,OREM,331 NORTH , 400 WEST,,UTAH,(801) 714-3300,Acute Care Hospitals,Voluntary non-profit - Private,22761
104511,United States of America,84057,TIMPANOGOS REGIONAL HOSPITAL,UT,OREM,750 WEST 8,800 NORTH,,UTAH,(801) 714-6800,Acute Care Hospitals,Proprietary,79144
104512,United States of America,84060,PARK CITY HOSPITAL,UT,PARK CITY,900 ROUND , VALLEY DRIVE,IVE,SUMMIT,(435) 658-6700,Acute Care Hospitals,Proprietary,31409
104513,United States of America,84065,RIVERTON HOSPITAL,UT,RIVERTON,3741 WEST , 12600 SOUTH,TH,SALT LAKE,(801) 285-4000,Acute Care Hospitals,Voluntary non-profit - Private,93456
104514,United States of America,84066,UINTAH BASIN MEDICAL CENTER,UT,ROOSEVELT,250 WEST 3,300 NORTH,,DUCHESNE,(435) 722-4691,Acute Care Hospitals,Voluntary non-profit - Other,32397
104515,United States of America,84074,MOUNTAIN WEST MEDICAL CENTER,UT,TOOELE,2055 NORTH,H MAIN STREET,EET,TOOELE,(435) 843-3700,Acute Care Hospitals,Proprietary,11015
104516,United States of America,84078,ASHLEY REGIONAL MEDICAL CENTER,UT,VERNAL,150 WEST 1,100 NORTH,,UINTAH,(435) 789-3342,Acute Care Hospitals,Proprietary,37228
104517,United States of America,84088,JORDAN VALLEY MEDICAL CENTER,UT,WEST JORDAN,3580 WEST , 9000 SOUTH,H,SALT LAKE,(801) 561-8888,Acute Care Hospitals,Voluntary non-profit - Other,91860
104518,United States of America,84094,ALTA VIEW HOSPITAL,UT,SANDY,9660 SOUTH,H 1300 EAST,T,SALT LAKE,(801) 501-2600,Acute Care Hospitals,Voluntary non-profit - Private,23549
104519,United States of America,84097,PROVO CANYON BEHAVIORAL HOSPITAL,UT,OREM,1350 EAST , 750 NORTH,,UTAH,(801) 852-2273,Psychiatric,Proprietary,51644
104520,United States of America,84102,SALT LAKE REGIONAL MEDICAL CENTER,UT,SALT LAKE CITY,1050 EAST , SOUTH TEMPLE,PLE,SALT LAKE,(801) 350-4111,Acute Care Hospitals,Proprietary,77962
104521,United States of America,84103,SHRINERS HOSPITALS FOR CHILDREN - SALT LAKE CITY,UT,SALT LAKE CITY,1275 EAST , FAIRFAX ROAD,OAD,SALT LAKE,(801) 536-3500,Childrens,Voluntary non-profit - Private,51120
104522,United States of America,84106,SALT LAKE BEHAVIORAL HEALTH,UT,SALT LAKE CITY,3802 SOUTH,H 700 EAST,,SALT LAKE,(801) 264-6035,Psychiatric,Proprietary,77399
104523,United States of America,84107,INTERMOUNTAIN MEDICAL CENTER,UT,MURRAY,5121 SOUTH,H COTTONWOOD STREET,OD STREET,SALT LAKE,(801) 507-7000,Acute Care Hospitals,Voluntary non-profit - Private,12275
104524,United States of America,84107,THE ORTHOPEDIC SPECIALTY HOSPITAL,UT,MURRAY,5848 SOUTH,H 300 EAST,,SALT LAKE,(801) 314-4100,Acute Care Hospitals,Voluntary non-profit - Private,83408
104525,United States of America,84113,PRIMARY CHILDRENS HOSPITAL,UT,SALT LAKE CITY,100 NORTH , MARIO CAPECCHI DRIV,ECCHI DRIVE,SALT LAKE,(801) 662-6212,Childrens,Voluntary non-profit - Private,47299
104526,United States of America,84115,MARIAN CENTER,UT,SALT LAKE CITY,451 EAST B,BISHOP FEDERAL LANE,ERAL LANE,SALT LAKE,(801) 468-6856,Psychiatric,Proprietary,87806
104527,United States of America,84124,ST MARK'S HOSPITAL,UT,SALT LAKE CITY,1200 EAST , 3900 SOUTH,H,SALT LAKE,(801) 268-7700,Acute Care Hospitals,Proprietary,16540
104528,United States of America,84132,UNIVERSITY OF UTAH HOSPITALS AND CLINICS,UT,SALT LAKE CITY,50 NORTH M,MEDICAL DRIVE,IVE,SALT LAKE,(801) 581-2121,Acute Care Hospitals,Government - State,87040
104529,United States of America,84143,LDS HOSPITAL,UT,SALT LAKE CITY,8TH AVENUE,E AND C STREET,REET,SALT LAKE,(801) 408-1100,Acute Care Hospitals,Voluntary non-profit - Private,85642
104530,United States of America,84302,BRIGHAM CITY COMMUNITY HOSPITAL,UT,BRIGHAM CITY,950 SOUTH , MEDICAL DRIVE,RIVE,BOX ELDER,(435) 734-9471,Acute Care Hospitals,Proprietary,13881
104531,United States of America,84337,BEAR RIVER VALLEY HOSPITAL,UT,TREMONTON,905 NORTH , 1000 WEST,,BOX ELDER,(435) 207-4500,Acute Care Hospitals,Voluntary non-profit - Private,31635
104532,United States of America,84341,CACHE VALLEY  HOSPITAL,UT,NORTH LOGAN,2380 NORTH,H 400 EAST,,CACHE,(435) 713-9580,Acute Care Hospitals,Proprietary,52706
104533,United States of America,84341,LOGAN REGIONAL HOSPITAL,UT,LOGAN,500 EAST 1,1400 NORTH,,CACHE,(435) 716-1000,Acute Care Hospitals,Voluntary non-profit - Private,11595
104534,United States of America,84403,MCKAY DEE HOSPITAL,UT,OGDEN,4401 HARRI,ISON BOULEVARD,VARD,WEBER,(801) 387-2800,Acute Care Hospitals,Voluntary non-profit - Private,54057
104535,United States of America,84405,OGDEN REGIONAL MEDICAL CENTER,UT,OGDEN,5475 SOUTH,H 500 EAST,,WEBER,(801) 479-2111,Acute Care Hospitals,Proprietary,82306
104536,United States of America,84501,CASTLEVIEW HOSPITAL,UT,PRICE,300 NORTH , HOSPITAL DRIVE,DRIVE,CARBON,(435) 637-4800,Acute Care Hospitals,Proprietary,75549
104537,United States of America,84511,BLUE MOUNTAIN HOSPITAL,UT,BLANDING,802 SOUTH , 200 WEST,,SAN JUAN,(435) 678-3993,Critical Access Hospitals,Voluntary non-profit - Private,72755
104538,United States of America,84532,MOAB REGIONAL HOSPITAL,UT,MOAB,450 WEST W,WILLIAMS WAY,AY,GRAND,(435) 719-3500,Critical Access Hospitals,Voluntary non-profit - Private,87666
104539,United States of America,84535,SAN JUAN HOSPITAL,UT,MONTICELLO,380 WEST 1,100 NORTH,,SAN JUAN,(435) 587-2116,Critical Access Hospitals,Government - Local,58821
104540,United States of America,84604,UTAH VALLEY HOSPITAL,UT,PROVO,1034 NORTH,H 500 WEST,,UTAH,(801) 373-7850,Acute Care Hospitals,Voluntary non-profit - Private,10165
104541,United States of America,84605,UTAH STATE HOSPITAL,UT,PROVO,1300 EAST , CENTER STREET,REET,UTAH,(801) 344-4400,Psychiatric,Government - State,19891
104542,United States of America,84624,DELTA COMMUNITY HOSPITAL,UT,DELTA,126 SOUTH , WHITE SAGE AVENUE,E AVENUE,MILLARD,(435) 864-5591,Critical Access Hospitals,Proprietary,80508
104543,United States of America,84631,FILLMORE COMMUNITY HOSPITAL,UT,FILLMORE,674 SOUTH , HIGHWAY 99,9,MILLARD,(435) 743-5591,Critical Access Hospitals,Voluntary non-profit - Private,90653
104544,United States of America,84634,GUNNISON VALLEY HOSPITAL,UT,GUNNISON,64 EAST 10,00 NORTH,,SANPETE,(435) 528-7246,Critical Access Hospitals,Proprietary,22485
104545,United States of America,84647,SANPETE VALLEY HOSPITAL - CAH,UT,MOUNT PLEASANT,1100 SOUTH,H MEDICAL DRIVE,DRIVE,SANPETE,(435) 462-4123,Critical Access Hospitals,Voluntary non-profit - Private,85904
104546,United States of America,84648,CENTRAL VALLEY MEDICAL CENTER - CAH,UT,NEPHI,48 WEST 15,500 NORTH,,JUAB,(435) 623-3000,Critical Access Hospitals,Voluntary non-profit - Private,73734
104547,United States of America,84651,MOUNTAIN VIEW HOSPITAL,UT,PAYSON,1000 EAST , 100 NORTH,,UTAH,(801) 465-7100,Acute Care Hospitals,Proprietary,87825
104548,United States of America,84701,SEVIER VALLEY HOSPITAL,UT,RICHFIELD,1000 NORTH,H MAIN STREET,EET,SEVIER,(435) 893-4100,Acute Care Hospitals,Voluntary non-profit - Private,61322
104549,United States of America,84713,BEAVER VALLEY HOSPITAL,UT,BEAVER,1109 NORTH,H 100 WEST,,BEAVER,(435) 438-7100,Critical Access Hospitals,Government - State,36043
104550,United States of America,84721,CEDAR CITY HOSPITAL,UT,CEDAR CITY,1303 NORTH,H MAIN STREET,EET,IRON,(435) 868-5800,Acute Care Hospitals,Voluntary non-profit - Private,48569
104551,United States of America,84741,KANE COUNTY HOSPITAL,UT,KANAB,355 NORTH , MAIN STREET,ET,KANE,(435) 644-5811,Critical Access Hospitals,Government - Hospital District or Authority,62170
104552,United States of America,84751,MILFORD VALLEY MEMORIAL HOSPITAL,UT,MILFORD,850 NORTH , MAIN STREET,ET,BEAVER,(435) 387-2411,Critical Access Hospitals,Government - Hospital District or Authority,81926
104553,United States of America,84759,GARFIELD MEMORIAL HOSPITAL,UT,PANGUITCH,200 NORTH , 400 EAST,,GARFIELD,(435) 676-8811,Critical Access Hospitals,Government - Local,15445
104554,United States of America,84790,DIXIE REGIONAL MEDICAL CENTER,UT,ST GEORGE,1380 EAST , MEDICAL CENTER DRIV,ENTER DRIVE,WASHINGTON,(435) 251-2100,Acute Care Hospitals,Voluntary non-profit - Private,73255
104555,United States of America,85006,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,AZ,PHOENIX,1111 EAST , MCDOWELL ROAD,ROAD,MARICOPA,(602) 239-2000,Acute Care Hospitals,Voluntary non-profit - Other,51574
104556,United States of America,85006,ST LUKE'S MEDICAL CENTER,AZ,PHOENIX,1800 EAST , VAN BUREN STREET, STREET,MARICOPA,(602) 251-8156,Acute Care Hospitals,Proprietary,39684
104557,United States of America,85006,"ST. LUKE'S BEHAVIORAL HOSPITAL, LP",AZ,PHOENIX,1800 EAST , VAN BUREN,,MARICOPA,(602) 251-8535,Psychiatric,Proprietary,51151
104558,United States of America,85007,HAVEN BEHAVIORAL HOSPITAL OF PHOENIX,AZ,PHOENIX,1201 SOUTH,"H 7TH AVENUE, SUITE ","UE, SUITE 200",MARICOPA,(623) 236-2000,Psychiatric,Proprietary,46504
104559,United States of America,85008,ARIZONA STATE HOSPITAL,AZ,PHOENIX,2500 EAST , VAN BUREN STREET, STREET,MARICOPA,(602) 220-6000,Psychiatric,Government - State,66513
104560,United States of America,85008,O.A.S.I.S. HOSPITAL,AZ,PHOENIX,750 NORTH , 40TH STREET,ET,MARICOPA,(602) 797-7700,Acute Care Hospitals,Voluntary non-profit - Private,78850
104561,United States of America,85008,VALLEYWISE HEALTH MEDICAL CENTER,AZ,PHOENIX,2601 EAST , ROOSEVELT STREET, STREET,MARICOPA,(602) 344-5011,Acute Care Hospitals,Government - Local,81408
104562,United States of America,85013,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,AZ,PHOENIX,350 WEST T,THOMAS ROAD,D,MARICOPA,(602) 406-5001,Acute Care Hospitals,Voluntary non-profit - Church,43412
104563,United States of America,85015,ABRAZO CENTRAL CAMPUS,AZ,PHOENIX,2000 WEST , BETHANY HOME ROAD,OME ROAD,MARICOPA,(602) 249-0212,Acute Care Hospitals,Physician,27496
104564,United States of America,85015,"CORE INSTITUTE SPECIALTY HOSPITAL, THE",AZ,PHOENIX,6501 NORTH,H 19TH AVENUE,NUE,MARICOPA,(602) 795-6020,Acute Care Hospitals,Physician,56294
104565,United States of America,85016,PHOENIX CHILDREN'S HOSPITAL,AZ,PHOENIX,1919 EAST , THOMAS ROAD,AD,MARICOPA,(602) 933-1000,Childrens,Voluntary non-profit - Private,90277
104566,United States of America,85016,PHOENIX INDIAN MEDICAL CENTER,AZ,PHOENIX,4212 NORTH,H 16TH STREET,EET,MARICOPA,(602) 263-1200,Acute Care Hospitals,Government - Federal,11492
104567,United States of America,85018,VALLEY HOSPITAL,AZ,PHOENIX,3550 EAST , PINCHOT AVENUE,VENUE,MARICOPA,(602) 957-4000,Psychiatric,Voluntary non-profit - Other,68566
104568,United States of America,85020,JOHN C. LINCOLN NORTH MOUNTAIN HOSPITAL,AZ,PHOENIX,250 EAST D,DUNLAP AVENUE,NUE,MARICOPA,(602) 331-5862,Acute Care Hospitals,Voluntary non-profit - Private,42861
104569,United States of America,85027,HONORHEALTH DEER VALLEY MEDICAL CENTER,AZ,PHOENIX,19829 NORT,TH 27TH AVENUE,ENUE,MARICOPA,(623) 879-6100,Acute Care Hospitals,Voluntary non-profit - Private,29419
104570,United States of America,85027,QUAIL RUN BEHAVIORAL HEALTH,AZ,PHOENIX,2545 WEST , QUAIL AVENUE,NUE,MARICOPA,(602) 455-5700,Psychiatric,Voluntary non-profit - Other,11672
104571,United States of America,85032,ABRAZO SCOTTSDALE CAMPUS,AZ,PHOENIX,3929 EAST , BELL ROAD,,MARICOPA,(602) 923-5000,Acute Care Hospitals,Proprietary,31329
104572,United States of America,85037,BANNER ESTRELLA MEDICAL CENTER,AZ,PHOENIX,9201 WEST , THOMAS ROAD,AD,MARICOPA,(623) 327-4000,Acute Care Hospitals,Voluntary non-profit - Private,74775
104573,United States of America,85054,MAYO CLINIC HOSPITAL,AZ,PHOENIX,5777 EAST , MAYO BOULEVARD,EVARD,MARICOPA,(480) 342-4201,Acute Care Hospitals,Voluntary non-profit - Private,61552
104574,United States of America,85120,BANNER GOLDFIELD MEDICAL CENTER,AZ,APACHE JUNCTION,2050 WEST , SOUTHERN AVENUE,AVENUE,PINAL,(480) 733-3300,Acute Care Hospitals,Voluntary non-profit - Other,76812
104575,United States of America,85122,BANNER CASA GRANDE MEDICAL CENTER,AZ,CASA GRANDE,1800 EAST , FLORENCE BOULEVARD,BOULEVARD,PINAL,(520) 381-6300,Acute Care Hospitals,Voluntary non-profit - Other,41273
104576,United States of America,85140,BANNER IRONWOOD MEDICAL CENTER,AZ,QUEEN CREEK,37000 NORT,TH GANTZEL ROAD, ROAD,PINAL,(480) 394-4030,Acute Care Hospitals,Voluntary non-profit - Private,18757
104577,United States of America,85147,HUHU KAM MEMORIAL HOSPITAL,AZ,SACATON,483 WEST S,SEED FARM ROAD,ROAD,PINAL,(520) 562-3321,Critical Access Hospitals,Government - Federal,71436
104578,United States of America,85202,BANNER DESERT MEDICAL CENTER,AZ,MESA,1400 SOUTH,H  DOBSON ROAD,ROAD,MARICOPA,(480) 412-3000,Acute Care Hospitals,Voluntary non-profit - Private,92513
104579,United States of America,85206,ARIZONA SPINE AND JOINT HOSPITAL,AZ,MESA,4620 EAST , BASELINE ROAD,ROAD,MARICOPA,(480) 832-4770,Acute Care Hospitals,Physician,31545
104580,United States of America,85206,BANNER BAYWOOD MEDICAL CENTER,AZ,MESA,6644 EAST , BAYWOOD AVENUE,VENUE,MARICOPA,(480) 321-2000,Acute Care Hospitals,Voluntary non-profit - Private,17980
104581,United States of America,85206,BANNER HEART HOSPITAL,AZ,MESA,6750 EAST , BAYWOOD AVENUE,VENUE,MARICOPA,(480) 854-5050,Acute Care Hospitals,Voluntary non-profit - Private,79158
104582,United States of America,85209,"MOUNTAIN VISTA MEDICAL CENTER, LP",AZ,MESA,1301 SOUTH,H CRISMON ROAD,ROAD,MARICOPA,(480) 358-6100,Acute Care Hospitals,Proprietary,86514
104583,United States of America,85210,"HACIENDA CHILDREN'S HOSPITAL, INC.",AZ,MESA,610 WEST J,JEROME AVENUE,NUE,MARICOPA,(602) 243-4231,Childrens,Proprietary,33404
104584,United States of America,85212,DIGNITY HEALTH ARIZONA GENERAL HOSPITAL,AZ,MESA,9130 EAST , ELLIOT ROAD,AD,MARICOPA,(480) 410-4500,Acute Care Hospitals,Voluntary non-profit - Private,42520
104585,United States of America,85224,ARIZONA SPECIALTY HOSPITAL,AZ,CHANDLER,2905 WEST ," WARNER ROAD, SUITE ","AD, SUITE 1",MARICOPA,(480) 603-9000,Acute Care Hospitals,Proprietary,87605
104586,United States of America,85224,CHANDLER REGIONAL MEDICAL CENTER,AZ,CHANDLER,1955 WEST , FRYE ROAD,,MARICOPA,(480) 728-3000,Acute Care Hospitals,Voluntary non-profit - Other,64425
104587,United States of America,85225,OASIS BEHAVIORAL HEALTH HOSPITAL,AZ,CHANDLER,2190 NORTH,H GRACE BOULEVARD,ULEVARD,MARICOPA,(480) 917-9301,Psychiatric,Proprietary,52752
104588,United States of America,85234,BANNER GATEWAY MEDICAL CENTER,AZ,GILBERT,1900 NORTH,H HIGLEY ROAD,OAD,MARICOPA,(480) 543-2000,Acute Care Hospitals,Voluntary non-profit - Other,64653
